2026-07-16 01:46:15 | 🟢 UP | 4405ms
2026-07-16 07:56:22 | 🟢 UP | 4657ms
2026-07-16 13:21:40 | 🟢 UP | 4671ms
2026-07-16 18:56:17 | 🟢 UP | 4458ms
2026-07-17 01:49:54 | 🟢 UP | 4774ms
2026-07-17 07:52:23 | 🟢 UP | 4847ms
2026-07-17 13:06:00 | 🟢 UP | 4734ms
2026-07-17 18:52:49 | 🟢 UP | 4738ms
2026-07-18 01:40:32 | 🟢 UP | 4354ms
2026-07-18 07:27:28 | 🟢 UP | 4528ms
2026-07-18 12:53:13 | 🟢 UP | 4568ms
2026-07-18 18:47:29 | 🟢 UP | 4547ms
2026-07-19 01:48:02 | 🟢 UP | 4618ms
2026-07-19 08:00:03 | 🟢 UP | 4458ms
2026-07-19 12:55:37 | 🟢 UP | 4644ms
2026-07-19 18:51:43 | 🟢 UP | 4528ms
2026-07-20 02:04:49 | 🟢 UP | 4460ms
2026-07-20 08:41:00 | 🟢 UP | 4780ms
2026-07-20 13:48:37 | 🟢 UP | 5005ms
2026-07-20 19:25:27 | 🟢 UP | 4509ms
2026-07-21 01:48:04 | 🟢 UP | 4420ms
2026-07-21 08:08:14 | 🟢 UP | 4698ms
2026-07-21 13:17:35 | 🟢 UP | 4787ms
2026-07-21 19:04:02 | 🟢 UP | 4389ms
2026-07-22 01:47:01 | 🟢 UP | 4467ms
2026-07-22 08:08:39 | 🟢 UP | 5060ms
2026-07-22 13:22:18 | 🟢 UP | 5525ms
2026-07-22 18:57:58 | 🟢 UP | 4657ms
2026-07-23 01:54:20 | 🟢 UP | 4996ms
2026-07-23 08:12:10 | 🟢 UP | 4823ms
2026-07-23 13:25:00 | 🟢 UP | 4978ms
2026-07-23 18:59:22 | 🟢 UP | 4506ms
2026-07-24 01:50:08 | 🟢 UP | 4611ms
2026-07-24 08:08:11 | 🟢 UP | 4658ms
2026-07-24 13:18:22 | 🟢 UP | 4680ms
2026-07-24 19:12:47 | 🟢 UP | 4798ms
2026-07-25 01:49:59 | 🟢 UP | 4448ms
2026-07-25 07:50:58 | 🟢 UP | 4718ms
2026-07-25 13:02:22 | 🟢 UP | 5164ms
2026-07-25 18:53:16 | 🟢 UP | 4801ms
2026-07-26 01:53:21 | 🟢 UP | 4747ms
2026-07-26 08:08:54 | 🟢 UP | 4851ms
2026-07-26 12:59:01 | 🟢 UP | 4759ms
2026-07-26 18:57:18 | 🟢 UP | 4421ms
2026-07-27 02:01:00 | 🟢 UP | 4640ms
2026-07-27 09:31:53 | 🟢 UP | 4959ms
2026-07-27 14:11:05 | 🟢 UP | 4888ms
2026-07-27 19:12:57 | 🟢 UP | 4508ms
2026-07-28 01:43:48 | 🟢 UP | 4767ms
2026-07-28 08:14:39 | 🟢 UP | 4727ms
2026-07-28 13:39:55 | 🟢 UP | 5008ms
2026-07-28 19:08:29 | 🟢 UP | 4636ms
2026-07-29 01:45:17 | 🟢 UP | 4766ms
2026-07-29 08:21:28 | 🟢 UP | 4785ms
2026-07-29 13:46:14 | 🟢 UP | 5029ms
2026-07-29 18:57:54 | 🟢 UP | 4641ms
2026-07-30 01:27:57 | 🟢 UP | 4492ms
2026-07-30 08:07:53 | 🟢 UP | 8035ms
2026-07-30 13:27:50 | 🟢 UP | 4973ms
2026-07-30 19:09:54 | 🟢 UP | 4537ms
2026-07-31 01:54:57 | 🟢 UP | 4643ms
2026-07-31 08:34:33 | 🟢 UP | 4893ms
2026-07-31 13:41:38 | 🟢 UP | 4836ms
2026-07-31 19:08:31 | 🟢 UP | 4586ms
2026-08-01 01:56:16 | 🟢 UP | 4886ms
2026-08-01 08:04:06 | 🟢 UP | 4657ms
2026-08-01 12:57:36 | 🟢 UP | 4538ms
2026-08-01 18:54:45 | 🟢 UP | 4630ms
2026-08-02 01:52:22 | 🟢 UP | 4511ms
2026-08-02 08:06:01 | 🟢 UP | 5015ms
2026-08-02 12:59:53 | 🟢 UP | 6259ms
2026-08-02 18:55:47 | 🟢 UP | 4682ms
2026-08-03 01:54:55 | 🟢 UP | 4564ms
2026-08-03 09:22:20 | 🟢 UP | 4689ms
2026-08-03 14:16:15 | 🟢 UP | 4744ms
2026-08-03 19:19:19 | 🟢 UP | 4762ms
2026-08-04 01:29:28 | 🟢 UP | 4586ms
2026-08-04 08:21:05 | 🟢 UP | 4719ms
2026-08-04 13:48:31 | 🟢 UP | 4763ms
2026-08-04 19:18:10 | 🟢 UP | 4684ms
2026-08-05 01:43:37 | 🟢 UP | 4756ms
2026-08-05 08:17:51 | 🟢 UP | 4757ms
2026-08-05 13:43:40 | 🟢 UP | 4754ms
2026-08-05 19:15:13 | 🟢 UP | 4683ms
2026-08-06 01:43:38 | 🟢 UP | 4553ms
2026-08-06 08:15:38 | 🟢 UP | 4835ms
2026-08-06 13:42:09 | 🟢 UP | 4806ms
2026-08-06 23:50:28 | 🟢 UP | 4690ms
2026-08-07 02:08:47 | 🟢 UP | 4535ms
2026-08-07 07:00:05 | 🟢 UP | 5254ms
2026-08-07 12:40:32 | 🟢 UP | 4816ms
2026-08-07 18:39:52 | 🟢 UP | 4594ms
2026-08-08 00:55:28 | 🟢 UP | 4475ms
2026-08-08 06:34:39 | 🟢 UP | 4425ms
2026-08-08 12:27:07 | 🟢 UP | 4684ms
2026-08-08 18:22:47 | 🟢 UP | 4411ms
2026-08-09 00:58:41 | 🟢 UP | 4316ms
2026-08-09 06:38:24 | 🟢 UP | 5299ms
2026-08-09 12:29:59 | 🟢 UP | 4416ms
2026-08-09 18:25:14 | 🟢 UP | 4468ms
2026-08-10 01:00:40 | 🟢 UP | 4453ms
2026-08-10 07:10:48 | 🟢 UP | 4898ms
2026-08-10 12:44:42 | 🟢 UP | 4657ms
2026-08-10 18:42:28 | 🟢 UP | 4566ms
2026-08-11 00:59:55 | 🟢 UP | 4786ms
2026-08-11 06:49:04 | 🟢 UP | 11295ms
2026-08-11 12:41:52 | 🟢 UP | 4977ms
2026-08-11 18:47:34 | 🟢 UP | 4553ms
2026-08-12 01:06:41 | 🟢 UP | 4524ms
2026-08-12 07:08:35 | 🟢 UP | 4745ms
2026-08-12 12:45:05 | 🟢 UP | 4947ms
2026-08-12 18:48:46 | 🟢 UP | 4799ms
2026-08-13 01:08:55 | 🟢 UP | 4624ms
2026-08-13 07:12:40 | 🟢 UP | 5153ms
2026-08-13 12:46:41 | 🟢 UP | 7191ms
2026-08-13 18:49:27 | 🟢 UP | 4731ms
2026-08-14 01:07:26 | 🟢 UP | 4498ms
2026-08-14 07:09:38 | 🟢 UP | 4759ms
2026-08-14 12:42:17 | 🟢 UP | 4842ms
2026-08-14 18:40:21 | 🟢 UP | 4421ms
2026-08-15 00:40:54 | 🟢 UP | 4427ms
2026-08-15 06:20:52 | 🟢 UP | 4839ms
2026-08-15 12:18:32 | 🟢 UP | 4983ms
2026-08-15 18:14:39 | 🟢 UP | 4927ms
2026-08-16 00:42:51 | 🟢 UP | 4550ms
2026-08-16 06:22:51 | 🟢 UP | 4587ms
2026-08-16 12:18:59 | 🟢 UP | 4565ms
2026-08-16 18:14:48 | 🟢 UP | 4534ms
2026-08-17 00:41:15 | 🟢 UP | 4994ms
2026-08-17 06:33:46 | 🟢 UP | 4655ms
2026-08-17 12:23:04 | 🟢 UP | 4659ms
2026-08-17 18:23:53 | 🟢 UP | 4561ms
2026-08-18 00:40:20 | 🟢 UP | 5366ms
2026-08-18 06:25:48 | 🟢 UP | 4696ms
2026-08-18 12:25:02 | 🟢 UP | 4729ms
2026-08-18 18:22:44 | 🟢 UP | 4903ms
2026-08-19 00:40:54 | 🟢 UP | 4487ms
2026-08-19 06:26:32 | 🟢 UP | 4738ms
2026-08-19 12:25:01 | 🟢 UP | 4988ms
2026-08-19 18:19:22 | 🟢 UP | 4670ms
2026-08-20 00:40:47 | 🟢 UP | 4641ms
2026-08-20 06:27:56 | 🟢 UP | 4860ms
2026-08-20 12:27:16 | 🟢 UP | 4658ms
2026-08-20 18:23:38 | 🟢 UP | 4465ms
2026-08-21 00:43:29 | 🟢 UP | 4379ms
2026-08-21 06:29:09 | 🟢 UP | 4688ms
2026-08-21 12:26:52 | 🟢 UP | 4685ms
2026-08-21 18:22:28 | 🟢 UP | 4507ms
2026-08-22 00:40:37 | 🟢 UP | 4522ms
2026-08-22 06:22:20 | 🟢 UP | 4664ms
2026-08-22 12:19:20 | 🟢 UP | 4824ms
2026-08-22 18:15:18 | 🟢 UP | 4520ms
2026-08-23 00:43:37 | 🟢 UP | 4558ms
2026-08-23 06:23:43 | 🟢 UP | 4685ms
2026-08-23 12:19:53 | 🟢 UP | 4856ms
2026-08-23 18:15:28 | 🟢 UP | 4539ms
2026-08-24 00:42:24 | 🟢 UP | 4571ms
2026-08-24 06:37:02 | 🟢 UP | 4748ms
2026-08-24 12:27:29 | 🟢 UP | 4806ms
2026-08-24 18:25:25 | 🟢 UP | 4861ms
2026-08-25 00:41:49 | 🟢 UP | 4814ms
2026-08-25 06:29:02 | 🟢 UP | 4642ms
2026-08-25 12:28:01 | 🟢 UP | 4683ms
2026-08-25 18:24:38 | 🟢 UP | 4614ms
2026-08-26 00:42:58 | 🟢 UP | 4604ms
2026-08-26 06:30:43 | 🟢 UP | 4768ms
2026-08-26 12:30:46 | 🟢 UP | 4932ms
2026-08-26 19:38:02 | 🟢 UP | 4465ms
2026-08-27 05:50:31 | 🟢 UP | 4664ms
2026-08-27 17:06:51 | 🟢 UP | 4541ms
2026-08-28 01:57:04 | 🟢 UP | 4627ms
2026-08-28 17:54:08 | 🟢 UP | 4569ms
2026-08-29 01:19:36 | 🟢 UP | 4570ms
2026-08-29 11:58:39 | 🟢 UP | 4841ms
2026-08-29 16:17:22 | 🟢 UP | 4704ms
2026-08-29 20:10:46 | 🟢 UP | 4534ms
2026-08-30 02:31:25 | 🟢 UP | 4653ms
2026-08-30 10:55:28 | 🟢 UP | 5066ms
2026-08-30 15:43:57 | 🟢 UP | 4880ms
2026-08-30 20:18:03 | 🟢 UP | 4821ms
2026-08-31 02:25:39 | 🟢 UP | 4728ms
2026-08-31 12:11:04 | 🟢 UP | 4938ms
2026-08-31 22:11:31 | 🟢 UP | 4547ms
2026-09-01 02:41:37 | 🟢 UP | 4907ms
2026-09-01 10:47:31 | 🟢 UP | 4923ms
2026-09-01 15:46:29 | 🟢 UP | 4995ms
2026-09-01 20:18:49 | 🟢 UP | 4573ms
2026-09-02 02:03:04 | 🟢 UP | 4548ms
2026-09-02 10:12:08 | 🟢 UP | 4982ms
2026-09-02 15:38:30 | 🟢 UP | 4871ms
2026-09-02 20:18:01 | 🟢 UP | 5216ms
2026-09-03 02:07:25 | 🟢 UP | 5095ms
2026-09-03 10:24:12 | 🟢 UP | 5070ms
2026-09-03 15:29:21 | 🟢 UP | 6456ms
2026-09-03 20:17:42 | 🟢 UP | 4605ms
2026-09-04 02:04:53 | 🟢 UP | 4886ms
2026-09-04 10:10:37 | 🟢 UP | 5010ms
2026-09-04 15:27:20 | 🟢 UP | 4760ms
2026-09-04 20:02:31 | 🟢 UP | 4859ms
